-199.480 -492.850
-138.620 -513.310
-75.740 -526.270
-11.750 -531.560
52.410 -529.110
115.800 -518.930
177.510 -501.190
236.630 -476.140
292.290 -444.140
343.700 -405.670
390.090 -361.290
430.790 -311.630
465.220 -257.440
492.850 -199.480
513.310 -138.620
526.270 -75.740
531.560 -11.750
529.110 52.410
518.930 115.800
501.190 177.510
476.140 236.630
444.140 292.290
405.670 343.700
361.290 390.090
311.630 430.790
257.440 465.220
199.480 492.850
138.620 513.310
75.740 526.270
11.750 531.560
-52.410 529.110
-115.800 518.930
-177.510 501.190
-236.630 476.140
-292.290 444.140
-343.700 405.670
-416.250 435.070
-464.790 382.790
-506.800 325.130
-541.700 262.910
-568.990 196.990
-588.290 128.310
-599.340 57.830
-601.970 -13.460
-596.160 -84.560
-581.970 -154.480
-559.620 -222.220
-529.400 -286.850
-491.760 -347.450
-447.220 -403.180
-396.390 -453.240
-340.000 -496.940
-278.840 -533.670
-213.770 -562.900
-145.690 -584.230
-75.570 -597.360
-4.390 -602.110
66.860 -598.400
137.160 -586.290
205.540 -565.950
271.040 -537.670
332.730 -501.840
389.750 -458.970
441.290 -409.650
486.650 -354.580
525.170 -294.530
556.320 -230.350
579.660 -162.940
594.860 -93.240
601.710 -22.230
600.120 49.100
590.100 119.730
571.800 188.680
545.470 254.990
511.480 317.710
470.310 375.970
422.550 428.960
368.850 475.930
309.970 516.210
246.740 549.250
180.040 574.580
110.820 591.840
40.050 600.790
-31.290 601.310
-102.190 593.390
-171.650 577.140
-238.710 552.780
-302.410 520.670
-361.870 481.250
-416.250 435.070
-498.900 463.120
-549.290 402.070
-592.250 335.580
-627.210 264.560
-653.680 189.960
-671.310 112.780
-679.870 34.090
-679.230 -45.070
-669.400 -123.620
-650.530 -200.500
-622.850 -274.660
-586.750 -345.120
-542.720 -410.900
-491.350 -471.130
-433.330 -524.980
-369.450 -571.740
-300.580 -610.770
-227.640 -641.530
-151.630 -663.620
-73.560 -676.740
5.500 -680.700
84.490 -675.460
162.330 -661.080
237.980 -637.770
310.410 -605.830
378.650 -565.690
441.760 -517.910
498.900 -463.120
549.290 -402.070
592.250 -335.580
627.210 -264.560
653.680 -189.960
671.310 -112.780
679.870 -34.090
679.230 45.070
669.400 123.620
650.530 200.500
622.850 274.660
586.750 345.120
542.720 410.900
491.350 471.130
433.330 524.980
369.450 571.740
300.580 610.770
227.640 641.530
151.630 663.620
73.560 676.740
-5.500 680.700
-84.490 675.460
-162.330 661.080
-237.980 637.770
-310.410 605.830
-378.650 565.690
-441.760 517.910
-498.900 463.120
-592.630 489.170
-644.530 418.420
-688.030 342.230
-722.550 261.570
-747.660 177.500
-763.020 91.110
-768.430 3.540
-763.830 -84.080
-749.260 -170.600
-724.930 -254.890
-691.150 -335.870
-648.360 -412.460
-597.120 -483.680
-538.090 -548.600
-472.050 -606.360
-399.850 -656.220
-322.440 -697.520
-240.830 -729.730
-156.070 -752.420
-69.290 -765.310
18.400 -768.220
105.850 -761.110
191.920 -744.090
275.490 -717.360
355.470 -681.280
430.810 -636.320
500.540 -583.060
563.740 -522.200
619.590 -454.540
667.370 -380.950
706.440 -302.390
736.310 -219.890
756.570 -134.520
766.970 -47.410
767.380 40.330
757.780 127.540
738.300 213.090
709.200 295.860
670.850 374.780
623.760 448.810
568.530 516.980
505.890 578.420
436.660 632.320
361.730 677.970
282.090 714.790
198.780 742.280
112.870 760.100
25.480 768.020
-62.230 765.910
-149.130 753.830
-234.090 731.920
-316.000 700.460
-393.780 659.870
-466.440 610.680
-533.010 553.530
-592.630 489.170
-698.520 512.440
-752.380 429.480
-796.430 340.910
-830.100 247.900
-852.950 151.660
-864.680 53.440
-865.140 -45.470
-854.310 -143.790
-832.350 -240.240
-799.540 -333.550
-756.310 -422.520
-703.220 -505.980
-640.950 -582.840
-570.340 -652.110
-492.290 -712.870
-407.820 -764.340
-318.030 -805.840
-224.100 -836.840
-127.240 -856.930
-28.730 -865.850
70.160 -863.480
168.130 -849.860
263.910 -825.150
356.250 -789.690
443.950 -743.940
525.850 -688.480
600.910 -624.050
668.130 -551.480
726.640 -471.730
775.670 -385.820
814.600 -294.890
842.900 -200.110
860.220 -102.720
866.320 -3.990
861.130 94.790
844.710 192.330
817.280 287.370
779.200 378.660
730.950 465.010
673.180 545.300
606.640 618.480
532.180 683.600
450.790 739.810
363.520 786.370
271.510 822.690
175.960 848.270
78.110 862.800
-20.750 866.080
-119.340 858.070
-216.370 838.870
-310.590 808.740
-400.750 768.070
-485.690 717.380
-564.300 657.340
-635.550 588.730
-698.520 512.440
-818.270 531.210
-872.600 436.260
-915.960 335.810
-947.800 231.150
-967.720 123.570
-975.470 14.450
-970.950 -94.860
-954.230 -202.980
-925.500 -308.540
-885.140 -410.220
-833.640 -506.750
-771.660 -596.900
-699.980 -679.550
-619.490 -753.640
-531.210 -818.270
-436.260 -872.600
-335.810 -915.960
-231.150 -947.800
-123.570 -967.720
-14.450 -975.470
94.860 -970.950
202.980 -954.230
308.540 -925.500
410.220 -885.140
506.750 -833.640
596.900 -771.660
679.550 -699.980
753.640 -619.490
818.270 -531.210
872.600 -436.260
915.960 -335.810
947.800 -231.150
967.720 -123.570
975.470 -14.450
970.950 94.860
954.230 202.980
925.500 308.540
885.140 410.220
833.640 506.750
771.660 596.900
699.980 679.550
619.490 753.640
531.210 818.270
436.260 872.600
335.810 915.960
231.150 947.800
123.570 967.720
14.450 975.470
-94.860 970.950
-202.980 954.230
-308.540 925.500
-410.220 885.140
-506.750 833.640
-596.900 771.660
-679.550 699.980
-753.640 619.490
-818.270 531.210
-952.590 545.050
-1007.620 434.960
-1049.990 319.410
-1079.150 199.840
-1094.740 77.760
-1096.560 -45.300
-1084.590 -167.790
-1058.990 -288.170
-1020.060 -404.930
-968.310 -516.600
-904.380 -621.760
-829.080 -719.110
-743.350 -807.420
-648.280 -885.570
-545.050 -952.590
-434.960 -1007.620
-319.410 -1049.990
-199.840 -1079.150
-77.760 -1094.740
45.300 -1096.560
167.790 -1084.590
288.170 -1058.990
404.930 -1020.060
516.600 -968.310
621.760 -904.380
719.110 -829.080
807.420 -743.350
885.570 -648.280
952.590 -545.050
1007.620 -434.960
1049.990 -319.410
1079.150 -199.840
1094.740 -77.760
1096.560 45.300
1084.590 167.790
1058.990 288.170
1020.060 404.930
968.310 516.600
904.380 621.760
829.080 719.110
743.350 807.420
648.280 885.570
545.050 952.590
434.960 1007.620
319.410 1049.990
199.840 1079.150
77.760 1094.740
-45.300 1096.560
-167.790 1084.590
-288.170 1058.990
-404.930 1020.060
-516.600 968.310
-621.760 904.380
-719.110 829.080
-807.420 743.350
-885.570 648.280
-952.590 545.050
-1103.350 551.620
-1158.170 424.620
-1198.430 292.270
-1223.620 156.250
-1233.420 18.270
-1227.710 -119.950
-1206.560 -256.650
-1170.240 -390.130
-1119.200 -518.700
-1054.090 -640.750
-975.720 -754.740
-885.080 -859.240
-783.310 -952.940
-671.690 -1034.650
-551.620 -1103.350
-424.620 -1158.170
-292.270 -1198.430
-156.250 -1223.620
-18.270 -1233.420
119.950 -1227.710
256.650 -1206.560
390.130 -1170.240
518.700 -1119.200
640.750 -1054.090
754.740 -975.720
859.240 -885.080
952.940 -783.310
1034.650 -671.690
1103.350 -551.620
1158.170 -424.620
1198.430 -292.270
1223.620 -156.250
1233.420 -18.270
1227.710 119.950
1206.560 256.650
1170.240 390.130
1119.200 518.700
1054.090 640.750
975.720 754.740
885.080 859.240
783.310 952.940
671.690 1034.650
551.620 1103.350
424.620 1158.170
292.270 1198.430
156.250 1223.620
18.270 1233.420
-119.950 1227.710
-256.650 1206.560
-390.130 1170.240
-518.700 1119.200
-640.750 1054.090
-754.740 975.720
-859.240 885.080
-952.940 783.310
-1034.650 671.690
-1103.350 551.620
-1271.950 549.070
-1324.640 405.810
-1361.240 257.630
-1381.320 106.320
-1384.630 -46.290
-1371.130 -198.330
-1340.990 -347.960
-1294.580 -493.370
-1232.450 -632.790
-1155.350 -764.530
-1064.240 -886.980
-960.200 -998.680
-844.510 -1098.240
-718.570 -1184.480
-583.910 -1256.340
-442.160 -1312.950
-295.040 -1353.620
-144.340 -1377.860
8.120 -1385.380
160.470 -1376.080
310.880 -1350.070
457.510 -1307.680
598.590 -1249.410
732.400 -1175.980
857.320 -1088.270
971.840 -987.360
1074.560 -874.450
1164.230 -750.940
1239.780 -618.300
1300.270 -478.170
1344.980 -332.220
1373.360 -182.250
1385.080 -30.060
1379.980 122.490
1358.130 273.560
1319.790 421.300
1265.430 563.930
1195.720 699.720
1111.480 827.010
1013.760 944.260
903.730 1050.050
782.730 1143.100
652.230 1222.270
513.810 1286.600
369.160 1335.310
220.020 1367.820
68.210 1383.720
-84.420 1382.830
-236.030 1365.150
-384.780 1330.900
-528.850 1280.490
-666.510 1214.540
-796.070 1133.850
-915.970 1039.390
-1024.750 932.320
-1121.100 813.930
-1203.830 685.660
-1271.950 549.070
-1459.320 536.650
-1509.490 372.860
-1541.350 204.540
-1554.500 33.740
-1548.770 -137.480
-1524.250 -307.020
-1481.220 -472.840
-1420.220 -632.910
-1341.970 -785.310
-1247.440 -928.170
-1137.760 -1059.760
-1014.270 -1178.490
-878.470 -1282.920
-732.010 -1371.770
-576.660 -1443.970
-414.310 -1498.650
-246.930 -1535.130
-76.560 -1552.980
94.750 -1551.970
264.900 -1532.130
431.840 -1493.690
593.540 -1437.120
748.030 -1363.100
893.440 -1272.540
1028.010 -1166.530
1150.100 -1046.360
1258.230 -913.490
1351.080 -769.530
1427.540 -616.230
1486.660 -455.450
1527.740 -289.140
1550.280 -119.320
1553.990 51.950
1538.850 222.580
1505.020 390.520
1452.930 553.710
1383.200 710.190
1296.670 858.040
1194.410 995.480
1077.650 1120.830
947.810 1232.580
806.470 1329.370
655.330 1410.010
496.240 1473.550
331.120 1519.200
161.990 1546.400
-9.110 1554.840
-180.100 1544.400
-348.900 1515.210
-513.470 1467.630
-671.810 1402.240
-821.990 1319.820
-962.190 1221.390
-1090.710 1108.130
-1205.990 981.410
-1306.640 842.790
-1391.420 693.930
-1459.320 536.650
-1667.480 510.840
-1713.560 324.310
-1738.840 133.830
-1743.010 -58.270
-1726.020 -249.660
-1688.080 -438.020
-1629.650 -621.060
-1551.430 -796.570
-1454.390 -962.400
-1339.690 -1116.560
-1208.730 -1257.160
-1063.090 -1382.500
-904.550 -1491.050
-735.040 -1581.510
-556.600 -1652.770
-371.400 -1703.970
-181.690 -1734.490
10.220 -1743.950
202.000 -1732.240
391.340 -1699.510
575.920 -1646.140
753.520 -1572.790
921.960 -1480.350
1079.220 -1369.950
1223.370 -1242.910
1352.680 -1100.780
1465.560 -945.300
1560.660 -778.340
1636.810 -601.930
1693.090 -418.210
1728.820 -229.420
1743.570 -37.840
1737.150 154.200
1709.640 344.360
1661.380 530.350
1592.960 709.890
1505.200 880.820
1399.160 1041.060
1276.150 1188.660
1137.640 1321.830
985.320 1438.960
821.040 1538.620
646.800 1619.600
464.700 1680.930
276.970 1721.850
85.870 1741.860
-106.270 1740.740
-297.120 1718.480
-484.370 1675.370
-665.730 1611.910
-839.010 1528.890
-1002.110 1427.320
-1153.050 1308.410
-1289.980 1173.630
-1411.260 1024.600
-1515.410 863.130
-1601.170 691.180
-1667.480 510.840
-1897.990 468.820
-1937.550 260.860
-1954.400 49.850
-1948.330 -161.750
-1919.420 -371.450
-1868.010 -576.800
-1794.690 -775.390
-1700.340 -964.880
-1586.050 -1143.070
-1453.160 -1307.850
-1303.240 -1457.300
-1138.040 -1589.660
-959.500 -1703.380
-769.710 -1797.140
-570.890 -1869.820
-365.380 -1920.590
-155.580 -1948.830
56.030 -1954.230
266.990 -1936.720
474.820 -1896.500
677.090 -1834.040
871.410 -1750.080
1055.520 -1645.610
1227.260 -1521.840
1384.600 -1380.230
1525.720 -1222.440
1648.940 -1050.310
1752.830 -865.870
1836.170 -671.280
1897.990 -468.820
1937.550 -260.860
1954.400 -49.850
1948.330 161.750
1919.420 371.450
1868.010 576.800
1794.690 775.390
1700.340 964.880
1586.050 1143.070
1453.160 1307.850
1303.240 1457.300
1138.040 1589.660
959.500 1703.380
769.710 1797.140
570.890 1869.820
365.380 1920.590
155.580 1948.830
-56.030 1954.230
-266.990 1936.720
-474.820 1896.500
-677.090 1834.040
-871.410 1750.080
-1055.520 1645.610
-1227.260 1521.840
-1384.600 1380.230
-1525.720 1222.440
-1648.940 1050.310
-1752.830 865.870
-1836.170 671.280
-1897.990 468.820
-2151.970 409.400
-2183.620 174.330
-2189.670 -62.780
-2170.050 -299.160
-2124.980 -532.030
-2055.000 -758.660
-1960.930 -976.400
-1843.870 -1182.690
-1705.190 -1375.110
-1546.510 -1551.420
-1369.710 -1709.530
-1176.850 -1847.600
-970.190 -1964.010
-752.160 -2057.390
-525.300 -2126.650
-292.290 -2170.980
-55.850 -2189.860
181.240 -2183.060
416.210 -2150.670
646.290 -2093.060
868.810 -2010.910
1081.130 -1905.190
1280.780 -1777.130
1465.410 -1628.240
1632.870 -1460.250
1781.180 -1275.150
1908.600 -1075.100
2013.650 -862.440
2095.090 -639.670
2151.970 -409.400
2183.620 -174.330
2189.670 62.780
2170.050 299.160
2124.980 532.030
2055.000 758.660
1960.930 976.400
1843.870 1182.690
1705.190 1375.110
1546.510 1551.420
1369.710 1709.530
1176.850 1847.600
970.190 1964.010
752.160 2057.390
525.300 2126.650
292.290 2170.980
55.850 2189.860
-181.240 2183.060
-416.210 2150.670
-646.290 2093.060
-868.810 2010.910
-1081.130 1905.190
-1280.780 1777.130
-1465.410 1628.240
-1632.870 1460.250
-1781.180 1275.150
-1908.600 1075.100
-2013.650 862.440
-2095.090 639.670
-2151.970 409.400
-2431.490 327.370
-2452.630 62.560
-2445.020 -202.990
-2408.740 -466.150
-2344.220 -723.850
-2252.210 -973.060
-2133.810 -1210.860
-1990.380 -1434.470
-1823.620 -1641.260
-1635.480 -1828.800
-1428.160 -1994.910
-1204.100 -2137.630
-965.930 -2255.280
-716.420 -2346.500
-458.520 -2410.200
-195.250 -2445.650
70.320 -2452.420
335.060 -2430.440
595.870 -2379.970
849.700 -2301.590
1093.560 -2196.230
1324.610 -2065.120
1540.120 -1909.800
1737.580 -1732.090
1914.660 -1534.070
2069.300 -1318.070
2199.680 -1086.610
2304.270 -842.410
2381.840 -588.340
2431.490 -327.370
2452.630 -62.560
2445.020 202.990
2408.740 466.150
2344.220 723.850
2252.210 973.060
2133.810 1210.860
1990.380 1434.470
1823.620 1641.260
1635.480 1828.800
1428.160 1994.910
1204.100 2137.630
965.930 2255.280
716.420 2346.500
458.520 2410.200
195.250 2445.650
-70.320 2452.420
-335.060 2430.440
-595.870 2379.970
-849.700 2301.590
-1093.560 2196.230
-1324.610 2065.120
-1540.120 1909.800
-1737.580 1732.090
-1914.660 1534.070
-2069.300 1318.070
-2199.680 1086.610
-2304.270 842.410
-2381.840 588.340
-2431.490 327.370
-2738.070 218.590
-2745.650 -78.730
-2721.040 -375.120
-2664.530 -667.120
-2576.790 -951.290
-2458.830 -1224.320
-2312.040 -1482.990
-2138.150 -1724.270
-1939.190 -1945.340
-1717.490 -2143.600
-1475.660 -2316.720
-1216.530 -2462.690
-943.140 -2579.780
-658.680 -2666.630
-366.510 -2722.220
-70.040 -2745.890
227.260 -2737.360
521.890 -2696.740
810.400 -2624.510
1089.400 -2521.510
1355.640 -2388.940
1605.980 -2228.360
1837.500 -2041.660
2047.470 -1831.030
2233.440 -1598.920
2393.220 -1348.070
2524.940 -1081.420
2627.060 -802.090
2698.380 -513.350
2738.070 -218.590
2745.650 78.730
2721.040 375.120
2664.530 667.120
2576.790 951.290
2458.830 1224.320
2312.040 1482.990
2138.150 1724.270
1939.190 1945.340
1717.490 2143.600
1475.660 2316.720
1216.530 2462.690
943.140 2579.780
658.680 2666.630
366.510 2722.220
70.040 2745.890
-227.260 2737.360
